Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,function_name,codeFunctions,originalComment,codeComment,human_conciseness,human_fluency,human_content_adequacy,BLEU_1,ROUGE_1_P,ROUGE_W_R,CodeT5_plus_CS,BERTScore_R,SentenceBERT_CS,InferSent_CS,SIDE_score,C_Coeff,SIDE_emb,model_content_adequacy,model_conciseness,model_fluency
433,433,433,434,setup_llm_logging,"def setup_llm_logging(log_dir: str) -> None:
    
    log_file = os.path.join(
        log_dir, f""llm_calls_{datetime.now().strftime('%Y%m%d_%H%M%S')}.log""
    )
    file_handler = logging.FileHandler(log_file)
    file_handler.setLevel(logging.INFO)
    formatter = logging.Formatter(
        ""%(message)s""
    )  # Only log the message since it contains the JSON
    file_handler.setFormatter(formatter)
    file_handler.addFilter(LLMCallFilter())
    for handler in logger_llm.handlers[:]:  # Remove any existing handlers
        logger_llm.removeHandler(handler)
    logger_llm.addHandler(file_handler)",Set up logging to capture only LLM calls to a directory.,Configure logging for language model calls to a timestamped file in a specified directory.,5.0,5.0,4.0,0.5555555555555556,0.3571428571428571,0.4545454545454545,0.6358115673065186,0.47707158,0.6320033,0.70939654,0.9483504891395568,0.2857142857142857,0.4957008861563678,5.0,5.0,5.0
434,434,434,435,_megatron_calc_global_rank,"def _megatron_calc_global_rank(tp_rank: int = 0, dp_rank: int = 0, pp_rank: int = 0, cp_rank: int = 0, ep_rank: int = 0):
    

    # Get parallel sizes for each dimension
    tp_size = mpu.get_tensor_model_parallel_world_size()
    dp_size = mpu.get_data_parallel_world_size()
    pp_size = mpu.get_pipeline_model_parallel_world_size()
    cp_size = mpu.get_context_parallel_world_size()
    # ep_size = mpu.get_expert_model_parallel_world_size()

    # Verify total GPU count matches (must be consistent with parallel_state.py)
    total_size = tp_size * dp_size * pp_size * cp_size
    assert total_size == torch.distributed.get_world_size(), f""{tp_size}x{dp_size}x{pp_size}x{cp_size} != {torch.distributed.get_world_size()}""

    # Core calculation logic (corresponds to RankGenerator order parameter)
    # Assumes default order is ""tp-cp-ep-dp-pp""
    return ((pp_rank * dp_size + dp_rank) * cp_size + cp_rank) * tp_size + tp_rank",Calculate global rank with support for CP/EP parallelism,Calculate global rank in a distributed system using parallel dimensions.,5.0,5.0,3.0,0.6111111111111112,0.4,0.4444444444444444,0.5405314564704895,0.31123713,0.525753,0.8187397,0.9711407423019408,0.3,0.5762262109566438,4.0,5.0,5.0
435,435,435,436,load_model_tokenizer,"def load_model_tokenizer(cls,model_name):
        
        model_dir = os.path.join(shared.args.model_dir,model_name)

        tokenizer = AutoTokenizer.from_pretrained(model_dir,
                                                  local_files_only=True)
        
        model = AutoModelForSequenceClassification.from_pretrained(
            model_dir,
            trust_remote_code=True,
            local_files_only=True
        )
        
        print(f""Model '{model_name}' loaded successfully "")
        return tokenizer, model",load model and tokenizer using configuration and local files.,Load tokenizer and model for sequence classification from local directory,5.0,5.0,3.0,0.7397260273972602,0.5,0.4444444444444444,0.5220933556556702,0.52922326,0.70489514,0.77432895,0.7529693841934204,0.2,0.5585879250430617,5.0,5.0,5.0
436,436,436,437,shutdown,"def shutdown(self):
        
        try:
            # Update the exporter's properties
            self._update_exporter_properties()
        except Exception as e:
            raise Exception(f""Error updating exporter properties: {e}"")

        try:
            # Forward the call to the underlying exporter
            return self._exporter.shutdown()
        except Exception as e:
            raise Exception(f""Error shutting down exporter: {e}"")",Shutdown the exporter by forwarding to the underlying exporter.,Handle exporter shutdown with error management and property updates.,4.0,5.0,2.0,0.7941176470588235,0.2222222222222222,0.1111111111111111,0.5484325885772705,0.2989749,0.4642275,0.72592455,0.957948923110962,0.1111111111111111,0.6468763030393595,5.0,5.0,5.0
437,437,437,438,__str__,"def __str__(self) -> str:
        
        info = """"
        info += ""Audio Extraction Task:\n""

        if self._auth_token:
            info += ""  auth_token: [redacted]\n""
        if self._grpc_endpoint:
            info += f""  grpc_endpoint: {self._grpc_endpoint}\n""
        if self._infer_protocol:
            info += f""  infer_protocol: {self._infer_protocol}\n""
        if self._function_id:
            info += ""  function_id: [redacted]\n""
        if self._use_ssl:
            info += f""  use_ssl: {self._use_ssl}\n""
        if self._ssl_cert:
            info += ""  ssl_cert: [redacted]\n""

        return info",Returns a string with the object's config and run time state,Generate a string summary of audio extraction task configuration,4.0,4.0,2.0,0.734375,0.2222222222222222,0.1666666666666666,0.4371577501296997,0.4196066,0.5607922,0.6636028,0.6664618253707886,0.4444444444444444,0.5614917628768739,5.0,5.0,5.0
438,438,438,439,mock_tool_context,"def mock_tool_context(self):
    
    mock_context = MagicMock(spec=ToolContext)
    mock_context.state = State({}, {})
    mock_context.get_auth_response.return_value = {}
    mock_context.request_credential.return_value = {}
    return mock_context",Fixture for a mock OperationParser.,Creates a mock tool context with predefined state and credential responses.,5.0,5.0,5.0,0.4,0.1818181818181818,0.4,0.6376016139984131,0.32548442,0.51128423,0.5380951,0.9679149985313416,0.0909090909090909,0.7424722968399813,5.0,5.0,5.0
439,439,439,440,trim_voice_tensor,"def trim_voice_tensor(tensor):
    
    if tensor.shape[0] != 511:
        raise ValueError(f""Expected tensor with first dimension 511, got {tensor.shape[0]}"")
    
    # Analyze variance contribution of each row
    variance = analyze_voice_content(tensor)
    
    # Determine which end has lower variance (less information)
    start_var = variance[:5].mean().item()
    end_var = variance[-5:].mean().item()
    
    # Remove from the end with lower variance
    if end_var < start_var:
        logger.info(""Trimming last row (lower variance at end)"")
        return tensor[:-1]
    else:
        logger.info(""Trimming first row (lower variance at start)"")
        return tensor[1:]",Trim a 511x1x256 tensor to 510x1x256 by removing the row with least impact.,Trim a voice data tensor by removing the row with the least variance.,5.0,5.0,5.0,0.730716411034808,0.6923076923076923,0.6923076923076923,0.6639723777770996,0.29510623,0.6627238,0.8720702,0.9740116000175476,0.6153846153846154,0.7044400461530286,4.0,4.0,4.0
440,440,440,441,clear_all,"def clear_all(cls, cache_dir: Path | None = None) -> None:
        
        cache_dir = cache_dir or default_cache_dir()
        if not cache_dir.exists():
            return

        file_types: list[Literal[""client_info"", ""tokens""]] = [""client_info"", ""tokens""]
        for file_type in file_types:
            for file in cache_dir.glob(f""*_{file_type}.json""):
                file.unlink(missing_ok=True)
        logger.info(""Cleared all OAuth client cache data."")",Clear all cached data for all servers.,Clear specified cache directory of OAuth client data files.,5.0,4.0,5.0,0.5423728813559322,0.3333333333333333,0.4285714285714285,0.6130730509757996,0.35585344,0.4158665,0.7480087,0.9794918298721312,0.4444444444444444,0.6229424516520451,4.0,4.0,4.0
441,441,441,442,run_simpleqa_benchmark_wrapper,"def run_simpleqa_benchmark_wrapper(args: Tuple) -> Dict[str, Any]:
    
    num_examples, output_dir, resume_from, search_config, evaluation_config = args

    logger.info(f""Starting SimpleQA benchmark with {num_examples} examples"")
    start_time = time.time()

    results = run_resumable_benchmark(
        dataset_type=""simpleqa"",
        num_examples=num_examples,
        output_dir=os.path.join(output_dir, ""simpleqa""),
        search_config=search_config,
        evaluation_config=evaluation_config,
        resume_from=resume_from,
    )

    duration = time.time() - start_time
    logger.info(f""SimpleQA benchmark completed in {duration:.1f} seconds"")

    return results",Wrapper for running SimpleQA benchmark in parallel.,Execute a resumable SimpleQA benchmark and log the results.,5.0,5.0,3.0,0.6440677966101694,0.2222222222222222,0.2857142857142857,0.5938104391098022,0.47138935,0.6816712,0.6331059,0.9208137392997742,0.4444444444444444,0.6315393345795468,4.0,5.0,5.0
442,442,442,443,_create_input_template,"def _create_input_template(self, input_data: EvaluationInput) -> str:
        
        scenarios_str = ""\n"".join(f""- {scenario}"" for scenario in input_data.scenarios)
        
        return f",Creates the input template for the LLM.,Generate a formatted string from evaluation input scenarios.,5.0,5.0,5.0,0.5333333333333333,0.125,0.1428571428571428,0.605570375919342,0.2865705,0.46292642,0.7096394,0.7500597238540649,0.125,0.6441423559912026,3.0,5.0,4.0
443,443,443,444,convert_to_regular_types,"def convert_to_regular_types(obj):
    
    from omegaconf import ListConfig, DictConfig
    if isinstance(obj, (ListConfig, DictConfig)):
        return {k: convert_to_regular_types(v) for k, v in obj.items()} if isinstance(obj, DictConfig) else list(obj)
    elif isinstance(obj, (list, tuple)):
        return [convert_to_regular_types(x) for x in obj]
    elif isinstance(obj, dict):
        return {k: convert_to_regular_types(v) for k, v in obj.items()}
    return obj",Convert Hydra configs and other special types to regular Python types.,Converts nested OmegaConf objects to standard Python data types recursively.,5.0,5.0,4.0,0.7894736842105263,0.4,0.3636363636363636,0.5614383220672607,0.30757183,0.52040553,0.7311214,0.9176164865493774,0.1,0.5464996613493739,5.0,5.0,5.0
444,444,444,445,save_account_info,"def save_account_info(self, email, password, token, total_usage):
        
        try:
            with open(self.accounts_file, 'a', encoding='utf-8') as f:
                f.write(f""\n{'='*50}\n"")
                f.write(f""Email: {email}\n"")
                f.write(f""Password: {password}\n"")
                f.write(f""Token: {token}\n"")
                f.write(f""Usage Limit: {total_usage}\n"")
                f.write(f""{'='*50}\n"")
                
            print(f""{Fore.GREEN}{EMOJI['SUCCESS']} {self.translator.get('register.account_info_saved') if self.translator else 'Account information saved'}...{Style.RESET_ALL}"")
            return True
            
        except Exception as e:
            error_msg = self.translator.get('register.save_account_info_failed', error=str(e)) if self.translator else f'Failed to save account information: {str(e)}'
            print(f""{Fore.RED}{EMOJI['ERROR']} {error_msg}{Style.RESET_ALL}"")
            return False",Save account information to file,Function logs account details to a file and handles success or error messages.,4.0,3.0,4.0,0.3717948717948718,0.2307692307692307,0.6,0.5417040586471558,0.38460556,0.582694,0.6793867,0.7890086770057678,0.2307692307692307,0.424289191135302,4.0,4.0,4.0
445,445,445,446,load_pipelines,"def load_pipelines(self) -> Dict[str, Type[pipeline]]:
        
        animate_thinking(""Loading zero-shot pipeline..."", color=""status"")
        return {
            ""bart"": pipeline(""zero-shot-classification"", model=""facebook/bart-large-mnli"")
        }",Load the pipelines for the text classification used for routing.,Load a zero-shot classification pipeline using a BART model.,3.0,5.0,4.0,0.7795891541930149,0.4,0.3,0.6725555062294006,0.2901042,0.45153463,0.746842,0.9093215465545654,0.3333333333333333,0.4991761076560677,4.0,5.0,5.0
446,446,446,447,load_environment,"def load_environment():
    
    try:
        # Read and execute set_keys.sh
        with open('set_keys.sh', 'r') as f:
            lines = f.readlines()
        
        for line in lines:
            line = line.strip()
            if line.startswith('export ') and '=' in line:
                # Parse export statements
                line = line.replace('export ', '')
                key, value = line.split('=', 1)
                # Remove quotes if present
                value = value.strip('""').strip(""'"")
                os.environ[key] = value
                print(f""Loaded: {key}"")
        
        print(""Environment variables loaded successfully"")
    except Exception as e:
        print(f""Error loading environment: {e}"")",Load environment variables from set_keys.sh,Load environment variables from a script file into the system environment.,5.0,5.0,4.0,0.5540540540540541,0.3636363636363636,0.5714285714285714,0.5967093706130981,0.45882082,0.70373654,0.7301114,0.9602571725845336,0.3636363636363636,0.5790105261122702,5.0,5.0,5.0
447,447,447,448,_run,"def _run(self, **kwargs) -> str:
        
        servers = self.server_manager.client.get_server_names()
        if not servers:
            return ""No MCP servers are currently defined.""

        result = ""Available MCP servers:\n""
        for i, server_name in enumerate(servers):
            active_marker = "" (ACTIVE)"" if server_name == self.server_manager.active_server else """"
            result += f""{i + 1}. {server_name}{active_marker}\n""

            tools: list = []
            try:
                # Check cache first
                if server_name in self.server_manager._server_tools:
                    tools = self.server_manager._server_tools[server_name]
                    tool_count = len(tools)
                    result += f""   {tool_count} tools available for this server\n""
            except Exception as e:
                logger.error(f""Unexpected error listing tools for server '{server_name}': {e}"")

        return result",List all available MCP servers along with their available tools.,"List available servers and their tools, highlighting the active server.",5.0,5.0,4.0,0.7183098591549296,0.5,0.5,0.5276488661766052,0.58016634,0.7708,0.841135,0.8758821487426758,0.5,0.5961540597746623,4.0,5.0,5.0
448,448,448,449,_convert_properties,"def _convert_properties(properties: Dict[str, Any]) -> str:
        
        props = []
        for k, v in properties.items():
            prop_name = GremlinStorage._to_value_map(k)
            props.append(f"".property({prop_name}, {GremlinStorage._to_value_map(v)})"")
        return """".join(props)",Create chained .property() commands from properties dict,Convert dictionary properties to Gremlin property string format.,5.0,5.0,5.0,0.71875,0.25,0.2857142857142857,0.5867921710014343,0.27023762,0.40920395,0.6611647,0.9803593754768372,0.0,0.6445122525225848,5.0,5.0,5.0
449,449,449,450,update_presigned_url,"def update_presigned_url(presigned_url, base_url):
    
    #To Do: If Proxy URL has domain name how do we handle such cases? Engineering Dependency.
    
    presigned_parts = urlparse(presigned_url)
    base_parts = urlparse(base_url)
    # Check if base_url contains localhost or an IP address
    if re.match(r'^(localhost|\d{1,3}(\.\d{1,3}){3})$', base_parts.hostname):
        new_netloc = base_parts.hostname  # Extract domain from base_url
        if base_parts.port:  # Add port if present in base_url
            new_netloc += f"":{base_parts.port}""
        updated_parts = presigned_parts._replace(netloc=new_netloc)
        return urlunparse(updated_parts)
    return presigned_url","Replaces the domain (and port, if applicable) of the presigned URL with that of the base URL.",Update presigned URL's domain if base URL is localhost or IP address.,4.0,4.0,2.0,0.5936356207025039,0.4615384615384615,0.2352941176470588,0.6871603727340698,0.22710094,0.63978744,0.7156831,0.9480124115943908,0.6666666666666666,0.6486546103181797,5.0,5.0,5.0
450,450,450,451,_get_current_mem_info,"def _get_current_mem_info(unit: str = ""GB"", precision: int = 2) -> Tuple[str]:
    
    assert unit in [""GB"", ""MB"", ""KB""]
    divisor = 1024**3 if unit == ""GB"" else 1024**2 if unit == ""MB"" else 1024
    mem_allocated = get_torch_device().memory_allocated()
    mem_reserved = get_torch_device().memory_reserved()
    # use get_torch_device().mem_get_info to profile device memory
    # since vllm's sleep mode works below pytorch
    mem_free, mem_total = get_torch_device().mem_get_info()
    mem_used = mem_total - mem_free
    mem_allocated = f""{mem_allocated / divisor:.{precision}f}""
    mem_reserved = f""{mem_reserved / divisor:.{precision}f}""
    mem_used = f""{mem_used / divisor:.{precision}f}""
    mem_total = f""{mem_total / divisor:.{precision}f}""
    return mem_allocated, mem_reserved, mem_used, mem_total",Get current memory usage.,Retrieve and format current device memory statistics in specified units.,5.0,4.0,4.0,0.3194444444444444,0.2,0.5,0.511608362197876,0.6122799,0.69274235,0.6384683,0.847820520401001,0.3,0.5439149485320631,5.0,5.0,5.0
451,451,451,452,summarize_text_content,"def summarize_text_content(text, text_inference):
    
    prompt = f

    response = text_inference.create_completion(prompt)
    summary = response['choices'][0]['text'].strip()
    return summary",Summarize the given text content.,Generate a summary of given text using an inference model.,5.0,5.0,5.0,0.4827586206896552,0.2,0.4,0.5649393796920776,0.39397678,0.6686983,0.5149941,0.9178079962730408,0.3,0.5705071237408441,3.0,5.0,5.0
452,452,452,453,get_aws_session,"def get_aws_session(region_name=None):
    
    profile_name = os.environ.get('AWS_PROFILE')
    region = region_name or get_region()

    if profile_name:
        logger.debug(f'Using AWS profile: {profile_name}')
        return boto3.Session(profile_name=profile_name, region_name=region)
    else:
        logger.debug('Using default AWS credential chain')
        return boto3.Session(region_name=region)",Create an AWS session using AWS Profile or default credentials.,Establish an AWS session using environment profile or default credentials.,5.0,5.0,5.0,0.7837837837837838,0.8,0.8,0.6424657702445984,0.8656856,0.90576226,0.8896985,0.8715358972549438,0.4,0.6581796158703198,5.0,5.0,5.0
453,453,453,454,handle_phue_error,"def handle_phue_error(
    light_or_group: str, operation: str, error: Exception
) -> dict[str, Any]:
    
    base_info = {""target"": light_or_group, ""operation"": operation, ""success"": False}
    if isinstance(error, KeyError):
        base_info[""error""] = f""Target '{light_or_group}' not found""
    elif isinstance(error, PhueException):
        base_info[""error""] = f""phue2 error during {operation}: {error}""
    else:
        base_info[""error""] = f""Unexpected error during {operation}: {error}""
    return base_info",Creates a standardized error response for phue2 operations.,"Handle errors in smart lighting operations, returning structured error details.",4.0,4.0,3.0,0.6329113924050633,0.2,0.25,0.5524095892906189,0.2660619,0.38318717,0.68684506,0.8758056163787842,0.4,0.4772389240796068,5.0,5.0,5.0
454,454,454,455,server_with_custom_route,"def server_with_custom_route(self):
        
        server = FastMCP()

        @server.custom_route(""/custom-route"", methods=[""GET""])
        async def custom_route(request: Request):
            return JSONResponse({""message"": ""custom route""})

        return server",Create a FastMCP server with a custom route.,Define a server with a custom GET route returning a JSON message.,5.0,5.0,3.0,0.5846153846153846,0.5,0.75,0.6440443992614746,0.59073347,0.60935295,0.70483685,0.9044787287712096,0.4166666666666667,0.57011731135094,5.0,5.0,5.0
455,455,455,456,to_dict,"def to_dict(self) -> Dict:
        
        task_properties = {}

        if self._api_key:
            task_properties[""api_key""] = self._api_key

        if self._endpoint_url:
            task_properties[""endpoint_url""] = self._endpoint_url

        if self._prompt:
            task_properties[""prompt""] = self._prompt

        if self._model_name:
            task_properties[""model_name""] = self._model_name

        return {""type"": ""caption"", ""task_properties"": task_properties}",Convert to a dict for submission to redis,Convert object attributes into a dictionary for a caption task configuration.,3.0,5.0,3.0,0.4805194805194805,0.2727272727272727,0.375,0.6027388572692871,0.2503806,0.4302522,0.73545724,0.9089292287826538,0.1818181818181818,0.5619297091289306,5.0,5.0,5.0
456,456,456,457,_exists,"def _exists(file_path: str):
    
    if file_path.startswith(""hdfs""):
        return _run_cmd(_hdfs_cmd(f""-test -e {file_path}"")) == 0
    return os.path.exists(file_path)",hdfs capable to check whether a file_path is exists,Check if a file exists locally or on HDFS based on its path.,5.0,5.0,5.0,0.6833333333333333,0.4615384615384615,0.4,0.6567065715789795,0.24236698,0.91920316,0.64330393,0.9875649213790894,0.1538461538461538,0.6174473452632835,5.0,5.0,5.0
457,457,457,458,invoke,"def invoke(self, input: Input, **kwargs) -> List[Output]:
        
        raise NotImplementedError(
            f""`invoke` is not currently supported for {self.__class__.__name__}.""
        )",Transform an input into an output sequence synchronously.,"Defines an unimplemented method to process input, raising an error if called.",3.0,4.0,2.0,0.6233766233766234,0.25,0.375,0.7007592916488647,0.23220767,0.26658973,0.6673968,0.810339093208313,0.1666666666666666,0.3211293953138963,5.0,5.0,4.0
458,458,458,459,create_sample_chunks,"def create_sample_chunks(num_chunks=2):
    
    chunks = []
    for i in range(num_chunks):
        img_b64 = create_sample_image()
        chunk = Chunk(content=img_b64, metadata={""filename"": f""test_image_{i}.png""})
        chunks.append(chunk)
    return chunks",Create sample chunks with base64-encoded images,Generate image chunks with metadata for a specified count.,4.0,5.0,3.0,0.6724137931034483,0.3333333333333333,0.2857142857142857,0.556749165058136,0.34534886,0.445126,0.8043417,0.91212797164917,0.3333333333333333,0.6127408815014095,4.0,5.0,4.0
459,459,459,460,prep,"def prep(self, shared):
        
        # List of images to process
        images = [""cat.jpg"", ""dog.jpg"", ""bird.jpg""]
        
        # List of filters to apply
        filters = [""grayscale"", ""blur"", ""sepia""]
        
        # Generate all combinations
        params = []
        for img in images:
            for f in filters:
                params.append({
                    ""input"": img,
                    ""filter"": f
                })
        
        return params",Generate parameters for each image-filter combination.,Generate combinations of images and filters for processing.,5.0,5.0,4.0,0.7627118644067796,0.625,0.4285714285714285,0.5835210084915161,0.55351496,0.7110988,0.6657171,0.9009287357330322,0.75,0.6662645973377638,5.0,5.0,5.0
460,460,460,461,language_token,"def language_token(self) -> int:
        
        if self.language is None:
            raise ValueError(f""This tokenizer does not have language token configured"")

        additional_tokens = dict(
            zip(
                self.tokenizer.additional_special_tokens,
                self.tokenizer.additional_special_tokens_ids,
            )
        )
        candidate = f""<|{self.language}|>""
        if candidate in additional_tokens:
            return additional_tokens[candidate]

        raise KeyError(f""Language {self.language} not found in tokenizer."")",Returns the token id corresponding to the value of the `language` field,Determine language token ID from tokenizer configuration or raise error if absent.,5.0,5.0,5.0,0.6829268292682927,0.25,0.1666666666666666,0.6040715575218201,0.17439461,0.49048555,0.70326304,0.9467247128486632,0.5,0.5687548141207567,5.0,5.0,4.0
461,461,461,462,_format_search_results_as_context,"def _format_search_results_as_context(self, search_results):
        
        context_snippets = []

        for i, result in enumerate(
            search_results[:10]
        ):  # Limit to prevent context overflow
            title = result.get(""title"", ""Untitled"")
            snippet = result.get(""snippet"", """")
            url = result.get(""link"", """")

            if snippet:
                context_snippets.append(
                    f""Source {i + 1}: {title}\nURL: {url}\nSnippet: {snippet}""
                )

        return ""\n\n"".join(context_snippets)",Format search results into context for question generation.,"Format top search results into a structured context summary with titles, URLs, and snippets.",5.0,5.0,5.0,0.5760869565217391,0.3571428571428571,0.625,0.6398715376853943,0.53909254,0.58626825,0.84631145,0.9104450345039368,0.2857142857142857,0.6471491355565325,5.0,5.0,5.0
462,462,462,463,tasks,"def tasks():
    
    return {
        ""split"": SplitTask(),
        ""extract_pdf"": ExtractTask(document_type=""pdf""),
    }",Fixture for common tasks.,Defines a function to return a dictionary of task objects for splitting and PDF extraction.,5.0,5.0,5.0,0.2527472527472527,0.1333333333333333,0.25,0.6336825489997864,0.19675352,0.3494112,0.34657806,0.7888904213905334,0.2,0.7121937253634824,5.0,5.0,5.0
463,463,463,464,create_html_redline,"def create_html_redline(text1: str, text2: str) -> str:
    
    d = dmp.diff_match_patch()
    diffs = d.diff_main(text2, text1)
    d.diff_cleanupSemantic(diffs)

    html_output = """"
    for op, text in diffs:
        if op == -1:  # Deletion
            html_output += (
                f'<del style=""background-color: #ffcccc;"">{text}</del>'
            )
        elif op == 1:  # Insertion
            html_output += (
                f'<ins style=""background-color: #ccffcc;"">{text}</ins>'
            )
        else:  # Unchanged
            html_output += text

    return html_output",Creates an HTML redline doc of differences between text1 and text2.,Generate HTML redline markup to highlight text differences.,5.0,5.0,5.0,0.6659982910244577,0.375,0.2727272727272727,0.5517820119857788,0.34597638,0.7177112,0.77611154,0.9765437245368958,0.125,0.6517420320144506,5.0,5.0,5.0
464,464,464,465,__init__,"def __init__(self, config, actor_module: nn.Module, actor_optimizer: torch.optim.Optimizer = None):
        
        super().__init__(config)
        self.actor_module = actor_module
        self.actor_optimizer = actor_optimizer

        self.use_remove_padding = self.config.get(""use_remove_padding"", False)
        if torch.distributed.get_rank() == 0:
            print(f""Actor use_remove_padding={self.use_remove_padding}"")
        self.use_fused_kernels = self.config.get(""use_fused_kernels"", False)
        if torch.distributed.get_rank() == 0:
            print(f""Actor use_fused_kernels={self.use_fused_kernels}"")

        self.ulysses_sequence_parallel_size = self.config.ulysses_sequence_parallel_size
        self.use_ulysses_sp = self.ulysses_sequence_parallel_size > 1

        self.compute_entropy_from_logits = (
            torch.compile(verl_F.entropy_from_logits, dynamic=True)
            if self.config.get(""use_torch_compile"", True)  #  use torch compile by default
            else verl_F.entropy_from_logits
        )
        self.device_name = get_device_name()","When optimizer is None, it is Reference Policy","Initialize actor module with configuration, optimizer, and optional performance settings.",5.0,5.0,5.0,0.449438202247191,0.1,0.125,0.5311424732208252,0.052955367,0.27558142,0.50334525,0.9302030801773072,0.0,0.5978663460235439,4.0,5.0,4.0
465,465,465,466,generate_and_save_audio,"def generate_and_save_audio(voice: str, output_path: str):
    
    print(f""\nGenerating audio for voice: {voice}"")
    start_time = time.time()
    
    # Generate audio using streaming response
    with client.audio.speech.with_streaming_response.create(
        model=""kokoro"",
        voice=voice,
        response_format=""wav"",
        input=text,
    ) as response:
        # Save the audio stream to file
        with open(output_path, ""wb"") as f:
            for chunk in response.iter_bytes():
                f.write(chunk)
    
    duration = time.time() - start_time
    print(f""Generated in {duration:.2f}s"")
    print(f""Saved to {output_path}"")
    return output_path",Generate audio using specified voice and save to WAV file.,Generate and save audio file using specified voice model and output path,5.0,5.0,4.0,0.75,0.6666666666666666,0.6,0.5607731342315674,0.6235782,0.75337636,0.8744526,0.9490658044815063,0.5,0.6975291754736419,5.0,5.0,5.0
466,466,466,467,greet_user,"def greet_user(
    name: str = Field(description=""The name of the person to greet""),
    title: str = Field(description=""Optional title like Mr/Ms/Dr"", default=""""),
    times: int = Field(description=""Number of times to repeat the greeting"", default=1),
) -> str:
    
    greeting = f""Hello {title + ' ' if title else ''}{name}!""
    return ""\n"".join([greeting] * times)",Greet a user with optional title and repetition,Generate a personalized greeting message repeated multiple times.,5.0,5.0,5.0,0.6153846153846154,0.25,0.125,0.6232736110687256,0.21161312,0.51406515,0.6306792,0.8968373537063599,0.375,0.4936182764726493,5.0,5.0,5.0
467,467,467,468,collate_fn,"def collate_fn(data_list: list[dict]) -> dict:
    
    tensors = defaultdict(list)
    non_tensors = defaultdict(list)

    for data in data_list:
        for key, val in data.items():
            if isinstance(val, torch.Tensor):
                tensors[key].append(val)
            else:
                non_tensors[key].append(val)

    for key, val in tensors.items():
        tensors[key] = torch.stack(val, dim=0)

    for key, val in non_tensors.items():
        non_tensors[key] = np.array(val, dtype=object)

    return {**tensors, **non_tensors}",Collate a batch of data.,Aggregate and organize tensor and non-tensor data from a list of dictionaries.,4.0,5.0,5.0,0.2564102564102564,0.2307692307692307,0.4,0.6452904343605042,0.3904031,0.4248736,0.34295422,0.935539960861206,0.3333333333333333,0.6335662907074464,5.0,5.0,5.0
468,468,468,469,get_modules_by_category,"def get_modules_by_category():
    
    categories = {
        ""analytical"": [1, 3, 5, 10, 14, 17, 20, 23, 24, 25, 29],
        ""creative"": [2, 4, 11, 30, 34, 35, 37],
        ""systematic"": [9, 13, 16, 18, 22, 31, 33, 36, 38, 39],
        ""collaborative"": [7, 12, 15, 21],
        ""risk_oriented"": [6, 8, 14, 19],
        ""behavioral"": [27, 28],
        ""constraint_focused"": [26, 32]
    }
    
    return {
        category: [REASONING_MODULES[i-1] for i in indices]
        for category, indices in categories.items()
    }",Categorize modules by their primary focus.,Organize reasoning modules into predefined categories for structured retrieval.,5.0,5.0,5.0,0.4556962025316455,0.1111111111111111,0.1666666666666666,0.4997635185718536,0.35778478,0.5491961,0.56642497,0.7591021060943604,0.2222222222222222,0.578708976113814,4.0,5.0,5.0
469,469,469,470,format_category,"def format_category(
        self, category: RouterCategory, index: int | None = None
    ) -> str:
        

        index_str = f""{index}. "" if index is not None else "" ""
        category_str = """"

        if isinstance(category, ServerRouterCategory):
            category_str = self._format_server_category(category)
        elif isinstance(category, AgentRouterCategory):
            category_str = self._format_agent_category(category)
        else:
            category_str = self._format_function_category(category)

        return f""{index_str}{category_str}""",Format a category into a readable string.,Formats a category object into a string with optional index prefix.,5.0,5.0,4.0,0.5970149253731343,0.5454545454545454,0.8571428571428571,0.5568038821220398,0.6180859,0.66224456,0.67701393,0.9123247861862184,0.4545454545454545,0.624366377062339,5.0,5.0,5.0
470,470,470,471,tool_call_output_item,"def tool_call_output_item(
        cls, tool_call: ResponseFunctionToolCall, output: str
    ) -> FunctionCallOutput:
        
        return {
            ""call_id"": tool_call.call_id,
            ""output"": output,
            ""type"": ""function_call_output"",
        }",Creates a tool call output item from a tool call and its output.,"Create a dictionary with call ID, output, and type for function call results.",5.0,5.0,5.0,0.7402597402597403,0.4615384615384615,0.3846153846153846,0.6492296457290649,0.29240376,0.5655049,0.736857,0.7637850642204285,0.1538461538461538,0.5663954625170743,5.0,5.0,5.0
471,471,471,472,enter_text_into_element,"def enter_text_into_element(text_to_enter: str, element_id: str) -> str:
    
    print(
        f""📝 Entering text '{text_to_enter}' into element with ID: {element_id}""
    )  # Added print statement

    try:
        input_element = driver.find_element(By.ID, element_id)
        input_element.send_keys(text_to_enter)
        return (
            f""Entered text '{text_to_enter}' into element with ID: {element_id}""
        )
    except selenium.common.exceptions.NoSuchElementException:
        return ""Element with given ID not found.""
    except selenium.common.exceptions.ElementNotInteractableException:
        return ""Element not interactable, cannot click.""",Enters text into an element with the given ID.,"Automates text input into a web element by ID, handling exceptions.",5.0,5.0,5.0,0.6268656716417911,0.3636363636363636,0.4444444444444444,0.6180341839790344,0.44985887,0.46116066,0.74960166,0.7929954528808594,0.4545454545454545,0.5206744708231086,5.0,5.0,5.0
